,id,title,description
38,0,Ease Of Doing Business,"Definition: Ease of doing business is an index published by the World Bank. It is an aggregate figure that includes different parameters which define the ease of doing business in a country.  Description: It is computed by aggregating the distance to frontier scores of different economies. The distance to frontier score uses the ‘regulatory best practices’ for doing business as the parameter and benchmark economies according to that parameter. 	For each of the indicators that form a part of the statistic ‘Ease of doing business,’ a distance to frontier score is computed and all the scores are aggregated. The aggregated score becomes the Ease of doing business index.   	Indicators for which distance to frontier is computed include construction permits, registration, getting credit, tax payment mechanism etc. Countries are ranked as per the index.   Also See: Benchmark Government Bond, Real GDP at Factor Cost"
39,0,Emi,"Definition: EMI or equated monthly installment, as the name suggests, is one part of the equally divided monthly outgoes to clear off an outstanding loan within a stipulated time frame.Description: The EMI is dependent on multiple factors, such as:	1) Principal borrowed	2) Rate of interest	3) Tenure of the loan	4) Monthly/annual resting period	For a fixed interest rate loan, the EMI remains fixed for the entire tenure of the loan, provided there is no default or part-payment in between. The EMI is used to pay off both the principal and interest components of an outstanding loan. The first EMI has the highest interest component and the lowest principal component. With every subsequent EMI, the interest component keeps on reducing while the principal component keeps rising. Thus, the last EMI has the highest principal component and the lower interest component.	In case the borrower makes a pre-payment through the tenure of a running loan, either the subsequent EMIs get reduced or the original tenure of the loan gets reduced or a mix of both. The reverse happens when the borrower skips an EMI through the tenure of the loan (EMI holiday or cheque dishonor/bounce or insufficient balance in case of auto deduction of EMI or a default); in that case either the subsequent EMIs rise or the tenure of the loan increases or a mix of both, apart from inviting a financial penalty, if any.	Similarly, in case the rate of interest reduces through the tenure of the loan (as in the case of floating rate loans) the subsequent EMIs get reduced or the tenure of the loan falls or a mix of both. The reverse happens when the rate of interest rises.	Suppose a person borrows Rs 1 lakh for one year at the fixed rate of 9.5 per cent per annum with a monthly rest. In this case, the EMI for the borrower for 12 months (1 year X 12 months = 12 months) works out to approximately Rs 8,768. The monthly payment schedule works out as follows:"
40,0,Etf,"Definition: ETFs or exchange traded funds are similar to index mutual funds. However, they trade just like stocks.Description: ETFs were started in 2001 in India. They comprise a portfolio of equity, bonds and trade close to its net asset value. These funds mainly track an index, a commodity, or a pool of assets.	They have the following advantages over mutual funds and equity/debt funds:	1. Lower Costs: An investor who buys an ETF doesn't have to pay an advisory/management fee to the fund manager and taxes are relatively lower in ETFs.	2. Lower Holding Costs: As commodity ETFs are widely traded in, there isn't any physical delivery of commodity. The investor is just provided with an ETF certificate, similar to a stock certificate.Also See: Mutual Funds, Hedge Funds, Gold ETF, Index Funds"
41,0,Exchange Rate,"Definition: Exchange rate is the price of one currency in terms of another currency.Description: Exchange rates can be either fixed or floating. Fixed exchange rates are decided by central banks of a country whereas floating exchange rates are decided by the mechanism of market demand and supply.Also See: Base Rate, Call Money Rate"
42,0,Fair Trade Price,"Definition: In the commodities market, fair trade price is the minimum price that importers must pay to the producers of some agricultural products such as coffee and banana. It is the floor price that must be paid irrespective of the market price.	When the market price of a commodity is higher than this minimum price, the buyer must pay the former. But if the market price falls below the fair trade price, the producer must be paid at least a price equal to the fair trade price.Description: Fair trade price acts as a security net that reduces market risks of farmers and attempts to improve their living conditions. The fair trade price policy comes under the fair trade standards, which stipulate that it is unfair to pay market price to the producers in developing countries if the price is too low to survive and does not provide them at least the cost of production.	The Fair Trade Labelling Organisation international (FLO) monitors the fair trade floor price and changes it from time to time considering the average cost of production, working conditions, and other economic factors.	Products sold at fair trade prices must follow the standards outlined by FLO-CERT and are generally sold at higher prices. They also contain fair trade labels, indicating that the products were produced and traded in agreement with these standards. 	As long as the trade price is above the fair trade price, it allows traders and producers to negotiate higher prices depending on the quality and other attributes.	Fair trade price focuses, in particular, on goods or products that are normally imported from developing countries. They include products such as coffee, handicraft, cocoa, banana, sugar, tea, wine, fresh fruit, chocolate, and flowers."
43,0,Fallout Risk,"Definition: Fallout risk or borrower fallout is one of the two components of pipeline risk, the other being price risk. The risk can simply be defined as the probability of a prospective borrower failing to complete his/her mortgage loan transaction. Usually, a high fallout risk occurs when the finalisation of a mortgage deal is contingent upon another deal, such as the sale of a real estate asset.	It is because if the deal fails to go through, it is said to have fallen out of the lender’s pipeline. Here, pipeline refers to the loan commitment made by the mortgage originator or lender and also the loan application processed. The risk arises when the mortgage originators give potential borrowers the right, but not the obligation, to cancel the agreement.Description: A change in interest rate not only influences the value of the lender’s pipeline risk, it also has a direct bearing on the percentage of loans that will close. By measuring the historical fallout in different market scenarios, lenders can predict the percentage of loans in their pipeline that may close and adjust their hedging strategies accordingly to cut any fallout and maximise profits.	The impact of such a fallout on mortgage originators can vary in case the interest rate rises or falls. If interest rates increase, borrowers are likely to accept the terms and there are more chances that a higher percentage of loans in the pipeline will close. However, if interest rates fall during the lock-in period, borrowers are more likely to tap cheaper sources of funding, resulting in a lower percentage of loans being closed."
44,0,Foreign Exchange Reserves,"Definition: Forex reserves are foreign currency assets held by the central banks of countries. Description: These assets include foreign marketable securities, monetary gold, special drawing rights (SDRs) and reserve position in the IMF.  The main purpose of holding foreign exchange reserves is to make international payments and hedge against exchange rate risks.Also See: Balance of Payment, Base Rate"
45,0,Gross Domestic Saving,"Definition: Gross Domestic Saving is GDP minus final consumption expenditure. It is expressed as a percentage of GDP.  Description: Gross Domestic Saving consists of savings of household sector, private corporate sector and public sector. Gross domestic savings had followed a downward trajectory after 2008. The more concerning issue is the perceptible shift of investors’ preference towards physical assets as compared to financial assets. This can be attributable to a rise in inflationary pressures.  Gross capital formation is a function gross domestic savings.  Also See: Gross National Product  "
46,0,Gross National Product,Definition:  Gross National Product (GNP) is Gross Domestic Product (GDP) plus net factor income from abroad.Description: GNP measures the monetary value of all the finished goods and services produced by the country’s factors of production irrespective of their location. Only the finished or final goods are considered as factoring intermediate goods used for manufacturing would amount to double counting. It includes taxes but does not include subsidies.  Also See: Gross Domestic Saving
47,0,Human Development Index,"Definition: The Human Development Index (HDI) is a statistical tool used to measure a country's overall achievement in its social and economic dimensions. The social and economic dimensions of a country are based on the health of people, their level of education attainment and their standard of living.Description: Pakistani economist Mahbub ul Haq created HDI in 1990 which was further used to measure the country's development by the United Nations Development Program (UNDP). Calculation of the index combines four major indicators: life expectancy for health, expected years of schooling, mean of years of schooling for education and Gross National Income per capita for standard of living.	Every year UNDP ranks countries based on the HDI report released in their annual report. HDI is one of the best tools to keep track of the level of development of a country, as it combines all major social and economic indicators that are responsible for economic development."
48,0,Hysteresis,"Definition: In economics, hysteresis is a situation which arises when any historical event affects the future economic path. Any disturbance in an economy will lead to a trickle down effect, and the problem will persist for long. This rolling down impact is known as the hysteresis effect.Description: It is a Greek term coined by the Scottish physician and engineer Sir James Elfred Ewing, who explained it as the time gap between the action and reaction of any physical instrument or object.	For instance, the natural rate of unemployment in an economy gets affected by a single historical event, persists for a long period and results in the Hysteresis effect. The long lasting unemployment will cause a loss to the economy in terms of loss of job skills; an unemployed person will adjust himself to a lower standard of living and will not desire to achieve the previous standard of living.	In addition, an increase in the number of unemployed will create a social notion to remain unemployed. The result will be prolonged, will result in structural unemployment and the natural rate of unemployment will rise further. This economic cost to the economy will result in the Hysteresis effect."
49,0,Imperfect Competition,"Definition: Imperfect competition is a competitive market situation where there are many sellers, but they are selling heterogeneous (dissimilar) goods as opposed to the perfect competitive market scenario. As the name suggests, competitive markets that are imperfect in nature.Description: Imperfect competition is the real world competition. Today some of the industries and sellers follow it to earn surplus profits. In this market scenario, the seller enjoys the luxury of influencing the price in order to earn more profits.	If a seller is selling a non identical good in the market, then he can raise the prices and earn profits. High profits attract other sellers to enter the market and sellers, who are incurring losses, can very easily exit the market.There are four types of imperfect markets:	- Monopoly (only one seller) - Oligopoly (few sellers of goods) - Monopolistic competition (many sellers with highly differentiated product) - Monopsony (only one buyer of a product)"
50,0,Indifference Curve,"	(##include msid=4006719,type=11 ##) Definition: An indifference curve is a graph showing combination of two goods that give the consumer equal satisfaction and utility. Each point on an indifference curve indicates that a consumer is indifferent between the two and all points give him the same utility.Description: Graphically, the indifference curve is drawn as a downward sloping convex to the origin. The graph shows a combination of two goods that the consumer consumes.	The above diagram shows the U indifference curve showing bundles of goods A and B. To the consumer, bundle A and B are the same as both of them give him the equal satisfaction. In other words, point A gives as much utility as point B to the individual. The consumer will be satisfied at any point along the curve assuming that other things are constant.Here's how the indifference curve works..."
51,0,Inferior Goods,"	(##include msid=4006719,type=11 ##)Definition: An inferior good is a type of good whose demand declines when income rises. In other words, demand of inferior goods is inversely related to the income of the consumer.Description: For example, there are two commodities in the economy -- wheat flour and jowar flour -- and consumers are consuming both. Presently both commodities face a downward sloping graph, i.e. the higher the price the lesser will be the demand and vice versa. If the income of consumer rises, then he would be more inclined towards wheat flour, which is a little costly than jowar flour.	The mindset of the consumer behind this behavior is that now he can afford wheat flour because of his increase in income. Therefore, he will switch his flour demand from jowar to wheat. Hence jowar, whose demand has fallen due to an increase in income, is the inferior good and wheat is the normal good."
52,0,Inflation,"Definition: Inflation is the percentage change in the value of the Wholesale Price Index (WPI) on a year-on year basis. It effectively measures the change in the prices of a basket of goods and services in a year. In India, inflation is calculated by taking the WPI as base.Formula for calculating Inflation=	(WPI in month of current year-WPI in same month of previous year)	--------------------------------------------------------------------------------------    X   100	WPI in same month of previous yearDescription: Inflation occurs due to an imbalance between demand and supply of money, changes in production and distribution cost or increase in taxes on products. When economy experiences inflation, i.e. when the price level of goods and services rises, the value of currency reduces. This means now each unit of currency buys fewer goods and services.	It has its worst impact on consumers. High prices of day-to-day goods make it difficult for consumers to afford even the basic commodities in life. This leaves them with no choice but to ask for higher incomes. Hence the government tries to keep inflation under control.	Contrary to its negative effects, a moderate level of inflation characterizes a good economy. An inflation rate of 2 or 3% is beneficial for an economy as it encourages people to buy more and borrow more, because during times of lower inflation, the level of interest rate also remains low. Hence the government as well as the central bank always strive to achieve a limited level of inflation.Watch video: All that you wanted to know about inflation..."
53,0,Infrastructure Investment Trusts,"Definition: An Infrastructure Investment Trust (InvITs) is like a mutual fund, which enables direct investment of small amounts of money from possible individual/institutional investors in infrastructure to earn a small portion of the income as return. InvITs work like mutual funds or real estate investment trusts (REITs) in features. InvITs can be treated as the modified version of REITs designed to suit the specific circumstances of the infrastructure sector.Description: Sebi notified the Sebi (Infrastructure Investment Trusts) Regulations, 2014 on September 26, 2014, providing for registration and regulation of InvITs in India. The objective of InvITs is to facilitate investment in the infrastructure sector.	InvITS are like mutual funds in structure. InvITs can be established as a trust and registered with Sebi. An InvIT consists of four elements: 1) Trustee, 2) Sponsor(s), 3) Investment Manager and 4) Project Manager.	The trustee, who inspects the performance of an InvIT is certified by Sebi and he cannot be an associate of the sponsor or manager.	‘Sponsors’ are people who promote and refer to any organisation or a corporate entity with a capital of Rs 100 crore, which establishes the InvIT and is designated as such at the time of the application made to Sebi, and in case of PPP projects, base developer.	Promoters/sponsor(s), jointly, have to hold a minimum of 25 per cent for three years (at least) in the InvIT, excluding the situations where an administrative requirement or concession agreement needs the sponsor to hold some minimum percent in the special purpose vehicle. In these cases, the total value of the sponsor holding in the primary special purpose vehicle and in the InvIT should not be less than 25 per cent of the value of units of InvIT on post-issue basis.	Investment manager is an entity or limited liability partnership (LLP) or organisation that supervises assets and investments of the InvIT and guarantees activities of the InvIT.	Project manager refers to the person who acts as the project manager and whose duty is to attain the execution of the project and in case of PPP projects. It indicates that the entity is responsible for such execution and accomplishment of project landmark with respect to the agreement or other relevant project document."
54,0,Investment Banking,"Definition: Investment banking is a special segment of banking operation that helps individuals or organisations raise capital and provide financial consultancy services to them.	They act as intermediaries between security issuers and investors and help new firms to go public. They either buy all the available shares at a price estimated by their experts and resell them to public or sell shares on behalf of the issuer and take commission on each share.Description: Investment banking is among the most complex financial mechanisms in the world. They serve many different purposes and business entities. They provide various types of financial services, such as proprietary trading or trading securities for their own accounts, mergers and acquisitions advisory which involves helping organisations in M&As,; leveraged finance that involves lending money to firms to purchase assets and settle acquisitions, restructuring that involves improving structures of companies to make a business more efficient and help it make maximum profit, and new issues or IPOs, where these banks help new firms go public.	Let’s understand how an investment bank earns money by providing acquisition advisories.	Think of company ABC buying another company XYZ. ABC is not sure how much company XYZ is really worth and what will be the long-term benefits in terms of revenues, costs, etc. In this scenario, the investment bank will go through the process of due diligence to determine the value of the company, settle the deal by helping ABC prepare necessary documents and advising it on the appropriate timing of the deal.	Here the investment bank works on the buy side and some other investment banks may be working on the sell side to help XYZ. The bigger the deal size, the more commission the bank will earn.	Bank of America, Barclays Capital, Citigroup Investment Banking, Deutsche Bank, and JP Morgan are some of the largest investment banks in India."
55,0,Invisible Hand,"Definition: The unobservable market force that helps the demand and supply of goods in a free market to reach equilibrium automatically is the invisible hand.Description: The phrase invisible hand was introduced by Adam Smith in his book 'The Wealth of Nations'. He assumed that an economy can work well in a free market scenario where everyone will work for his/her own interest.	He explained that an economy will comparatively work and function well if the government will leave people alone to buy and sell freely among themselves. He suggested that if people were allowed to trade freely, self interested traders present in the market would compete with each other, leading markets towards the positive output with the help of an invisible hand.	In a free market scenario where there are no regulations or restrictions imposed by the government, if someone charges less, the customer will buy from him. Therefore, you have to lower your price or offer something better than your competitor. Whenever enough people demand something, it will be supplied by the market and everyone will be happy. The seller end up getting the price and the buyer will get better goods at the desired price."
56,0,Labour Market,"Definition: A labour market is the place where workers and employees interact with each other. In the labour market, employers compete to hire the best, and the workers compete for the best satisfying job.Description: A labour market in an economy functions with demand and supply of labour. In this market, labour demand is the firm's demand for labour and supply is the worker's supply of labour. The supply and demand of labour in the market is influenced by changes in the bargaining power."
57,0,Law Of Demand,"	(##include msid=4006719,type=11 ##)Definition: The law of demand states that other factors being constant (cetris peribus), price and quantity demand of any good and service are inversely related to each other. When the price of a product increases, the demand for the same product will fall.Description: Law of demand explains consumer choice behavior when the price changes. In the market, assuming other factors affecting demand being constant, when the price of a good rises, it leads to a fall in the demand of that good. This is the natural consumer choice behavior. This happens because a consumer hesitates to spend more for the good with the fear of going out of cash.	The above diagram shows the demand curve which is downward sloping. Clearly when the price of the commodity increases from price p3 to p2, then its quantity demand comes down from Q3 to Q2 and then to Q3 and vice versa.Learn more about the Law of Demand.."
58,0,Law Of Supply,"	(##include msid=4006719,type=11 ##) Definition: Law of supply states that other factors remaining constant, price and quantity supplied of a good are directly related to each other. In other words, when the price paid by buyers for a good rises, then suppliers increase the supply of that good in the market.Description: Law of supply depicts the producer behavior at the time of changes in the prices of goods and services. When the price of a good rises, the supplier increases the supply in order to earn a profit because of higher prices.	The above diagram shows the supply curve that is upward sloping (positive relation between the price and the quantity supplied). When the price of the good was at P3, suppliers were supplying Q3 quantity. As the price starts rising, the quantity supplied also starts rising.Snapshot: This is how the law of supply works..."
59,0,Libor,"Definition: LIBOR, the acronym for London Interbank Offer Rate, is the global reference rate for unsecured short-term borrowing in the interbank market. It acts as a benchmark for short-term interest rates. It is used for pricing of interest rate swaps, currency rate swaps as well as mortgages. It is an indicator of the health of the financial system and provides an idea of the trajectory of impending policy rates of central banks.Description: LIBOR is administered by the Intercontinental Exchange or ICE. It is computed for five currencies with seven different maturities ranging from overnight to a year. The five currencies for which LIBOR is computed are Swiss franc, euro, pound sterling, Japanese yen and US dollar. ICE benchmark administration consists of 11 to 18 banks that contribute for each currency.	The rates received from the banks are arranged in descending order and the top and bottom quartiles are excluded to remove outliers. The arithmetic mean of the remaining data is then computed to get the LIBOR rate. The process is repeated for each of the 5 currencies and 7 maturities, thereby producing 35 reference rates. 3 month LIBOR is the most commonly used reference rate.	Suppose a corporation issued a six-month floating rate note linked to LIBOR. On each coupon date, the coupon amount will be computed as the par value of the note time one half of the 6 month coupon rate quoted 6 months earlier. Assuming that the prior six months, LIBOR rate is 4 per cent and the par value of the note is 100 pounds, the coupon amount at present will be 100time(4%/2) which is equal to 2.	Now, if the 6 month LIBOR rate of the current period changed to 3.25% then the next 6 month coupon will be 100time(3.25%/2) equal 1.625. 	Before ICE, LIBOR was set by British Bankers Association (BBA) but the rigging and manipulation of LIBOR during the financial crisis of 2008 has led the financial market watchdogs to replace the BBA LIBOR with a new administrator. On the basis of Wheatley Review Recommendation, the Hogg Tendering Advisory Committee selected a new entity called the Intercontinental Exchange for the administration of LIBOR. The new administrator became operational from February, 2014. "
60,0,Liquid Asset,"Definition: An asset is said to be liquid if it is easy to sell or convert into cash without any loss in its value. By definition, bank notes and checking accounts are the most liquid assets.Description: A liquid asset allows any individual or a company to access cash at any time they want. At the time of investing, the investor must keep some of the liquid assets in his portfolio so that he can have an easy hand on his money during an emergency.	Cash is a highly liquid asset followed by the banking accounts, checkable account, short-term promissory notes, treasury bills and other government bonds."
61,0,Liquidity,"Definition: Liquidity means how quickly you can get your hands on your cash. In simpler terms, liquidity is to get your money whenever you need it.Description: Liquidity might be your emergency savings account or the cash lying with you that you can access in case of any unforeseen happening or any financial setback. Liquidity also plays an important role as it allows you to seize opportunities.	If you have cash and easy access to fund and a great deal comes along, then it's easier for you to cease that opportunity. Cash, savings account, checkable account are liquid assets because they can be easily converted into cash as and when required.How does Liquidity work? Watch video..."
62,0,Liquidity Trap,"Definition: Liquidity trap is a situation when expansionary monetary policy (increase in money supply) does not increase the interest rate, income and hence does not stimulate economic growth.Description: Liquidity trap is the extreme effect of monetary policy. It is a situation in which the general public is prepared to hold on to whatever amount of money is supplied, at a given rate of interest. They do so because of the fear of adverse events like deflation, war.	In that case, a monetary policy carried out through open market operations has no effect on either the interest rate, or the level of income. In a liquidity trap, the monetary policy is powerless to affect the interest rate.	There is a liquidity trap at short term zero percent interest rate. When interest rate is zero, public would not want to hold any bond, since money, which also pays zero percent interest, has the advantage of being usable in transactions.	Hence, if the interest is zero, an increase in quantity of money cannot not induce anyone to buy bonds and thereby reduce the interest on bonds below zero."
63,0,Macroeconomic Policy,"Definition: The set of government rules and regulations to control or stimulate the aggregate indicators of an economy frames the macroeconomic policy. Aggregate indicators involve national income, money supply, inflation, unemployment rate, growth rate, interest rate and many more. In short, policies framed to meet the macro goals.Description: Two main regulatory macroeconomic policies are fiscal policy and monetary policy. Fiscal policy is the macroeconomic policy where the government makes changes in government spending or tax to stimulate growth. Monetary policy deals with changes in money supply or changes with the parameters that affects the supply of money in the economy.	Contract laws, debt management policy, income policy are some of the other macroeconomic policies designed to modify macroeconomic indicators of the economy."
64,0,Macroeconomics,"Definition: Macroeconomics is the branch of economics that studies the behavior and performance of an economy as a whole. It focuses on the aggregate changes in the economy such as unemployment, growth rate, gross domestic product and inflation.Description: Macroeconomics analyzes all aggregate indicators and the microeconomic factors that influence the economy. Government and corporations use macroeconomic models to help in formulating of economic policies and strategies.Watch the video to learn more about Macroeconomics"
65,0,Marginal Standing Facility,"Definition: Marginal standing facility (MSF) is a window for banks to borrow from the Reserve Bank of India in an emergency situation when inter-bank liquidity dries up completely. 	Description: Banks borrow from the central bank by pledging government securities at a rate higher than the repo rate under liquidity adjustment facility or LAF in short. The MSF rate is pegged 100 basis points or a percentage point above the repo rate. Under MSF, banks can borrow funds up to one percentage of their net demand and time liabilities (NDTL).Also See: Statutory Liquidity Ratio"
66,0,Market Capitalization,"Definition: Market capitalization is the aggregate valuation of the company based on its current share price and the total number of outstanding stocks. It is calculated by multiplying the current market price of the company's share with the total outstanding shares of the company.Description: Market capitalization is one of the most important characteristics that helps the investor determine the returns and the risk in the share. It also helps the investors choose the stock that can meet their risk and diversification criterion.	For instance, a company has 20 million outstanding shares and the current market price of each share is Rs100. Market capitalization of this company will be 200,00,000 x 100=Rs 200 crore.	Stocks of companies are of three types. The stocks with a market cap of Rs 10,000 crore or more are large cap stocks. Company stocks with a market cap between Rs 2 crore and 10 crore are mid cap stocks and those less than Rs 2 crore market cap are small cap stocks."
67,0,Mark To Market,"Definition: Mark-to-market refers to the reasonable value of an account that can vary over a period depending on assets and liabilities. Mark-to-market provides a realistic estimate of a financial situation. It has been a part of the generally accepted accounting principles in the United States since 1990 and it is regarded as gold standards in some areas.	Mark-to-market can also be defined as an accounting tool used to record the value of an asset with respect to its current market price. The mark-to-market principle was largely adopted during the 20th century.Description: Mark-to-market is a tool that can change the value on either side of a balance sheet, depending on the conditions of the market. For example, stocks that an individual holds in his/her demat account are marked to market every day. At the time of closing of market, the price assigned to each stock is the price that buyers and sellers decide at the end of the day.	Many people agree that mark-to-market reflects the true value of an asset as it is decided with respect to the current market price. It can be problematic at times as the value of assets may vary every second due to changing market conditions and because buyers and sellers keep coming in and going out in an irregular fashion.	In mark-to-market, problems may occur when market-based measurements do not give the true value of an underlying asset.	Problems occur mainly when a company or financial institution is forced to calculate selling prices of its assets and liabilities during unfavourable conditions, such as a financial crisis.	Mutual fund schemes and stocks are marked to market on a daily basis."
68,0,Mibor,"Definition: MIBOR is the acronym for Mumbai Interbank Offer Rate, the yardstick of the Indian call money market. It is the rate at which banks borrow unsecured funds from one another in the interbank market. At present, it is used as a reference rate for floating rate notes, corporate debentures, term deposits, interest rate swaps and forward rate agreements. The pricing of overnight indexed swaps, a type of overnight interest rate swap used for hedging interest rate risk is based on overnight MIBOR.	Description: Based on the recommendation of the Committee for the Development of Debt Market, the National Stock Exchange (NSE) launched the Mumbai Interbank Offer Rate (MIBOR) and Mumbai Interbank Bid Rate (MIBID) in June, 1998. Subsequently, the NSE developed a benchmark rate for the term money market, like the 14-day, 1-month and 3-month MIBOR. The same was rechristened as FIMMDA-NSE MIBID/MIBOR rate in due course. The rate is computed by polling a representative panel of 30 banks and primary dealers and summarising the quotes that they provided. The next step involves identifying and isolating the noise by eliminating extreme values of the reference rates.	Next, the bootstrapping technique is employed for computing the test statistic, namely the mean reference rate, and confidence intervals for the mean reference rates. Bootstrapping is a non-parametric method and does not make any assumption about the distribution from which the mean reference rate is drawn.	However, the Reserve Bank of India (RBI) has stipulated that the methodology for computing the FIMMDA-NSE overnight, the MIBOR/MIBID rate will be revised following the introduction of FBIL Overnight MIBOR in July, 2015. The FBIL overnight MIBOR rate will be administered by Financial Benchmarks India, an entity formed by FIMMDA, Foreign Exchange Dealers Association of India (FEDAI) and Indian Banks Association (IBA). 	The FBIL overnight MIBOR rate computed by the Clearing Corporation of India (CCIL) is based on trade-weighted interbank call money transactions on the NDS call platform of CCIL between 9 a.m. and 10 a.m. Thus, the reference rate is based on the actual traded rates as opposed to polled rates, which are used to determine the FIMMDA NSE MIBOR/MIBID rates. 	Only T+0 settlement deals are used for the computation of the rate. A minimum of 10 trades with a traded value of Rs 500 crore is considered as the minimum threshold limit for the computation of FBIL overnight MIBOR. The weighted mean reference rate and the standard deviation are calculated for the traded rates. A range of reference rate is computed. The maximum limit is defined as mean + 3 times standard deviation while the minimum limit is defined as mean – 3 times standard deviation. The tails of the distribution outside the range are treated as outliers and eliminated from the computation. The final volume weighted average rate together with standard deviation for the day is released at 10.45 a.m."
69,0,Microeconomics,"Definition: Microeconomics is the study of individuals, households and firms' behavior in decision making and allocation of resources. It generally applies to markets of goods and services and deals with individual and economic issues.Description: Microeconomic study deals with what choices people make, what factors influence their choices and how their decisions affect the goods markets by affecting the price, the supply and demand.Watch the video to learn more about Microeconomics"
70,0,Monetary Policy,"Definition: Monetary policy is the macroeconomic policy laid down by the central bank. It involves management of money supply and interest rate and is the demand side economic policy used by the government of a country to achieve macroeconomic objectives like inflation, consumption, growth and liquidity.Description: In India, monetary policy of the Reserve Bank of India is aimed at managing the quantity of money in order to meet the requirements of different sectors of the economy and to increase the pace of economic growth.	The RBI implements the monetary policy through open market operations, bank rate policy, reserve system, credit control policy, moral persuasion and through many other instruments. Using any of these instruments will lead to changes in the interest rate, or the money supply in the economy. Monetary policy can be expansionary and contractionary in nature. Increasing money supply and reducing interest rates indicate an expansionary policy. The reverse of this is a contractionary monetary policy.	For instance, liquidity is important for an economy to spur growth. To maintain liquidity, the RBI is dependent on the monetary policy. By purchasing bonds through open market operations, the RBI introduces money in the system and reduces the interest rate.What is Monetary Policy? Watch video..."
71,0,Money Supply,"Definition: The total stock of money circulating in an economy is the money supply. The circulating money involves the currency, printed notes, money in the deposit accounts and in the form of other liquid assets.Description: Valuation and analysis of the money supply help the economist and policy makers to frame the policy or to alter the existing policy of increasing or reducing the supply of money. The valuation is important as it ultimately affects the business cycle and thereby affects the economy.	Periodically, every country's central bank publishes the money supply data based on the monetary aggregates set by them. In India, the Reserve Bank of India follows M0, M1, M2, M3 and M4 monetary aggregates."
72,0,Monopoly,"Definition: A market structure characterized by a single seller, selling a unique product in the market. In a monopoly market, the seller faces no competition, as he is the sole seller of goods with no close substitute.Description: In a monopoly market, factors like government license, ownership of resources, copyright and patent and high starting cost make an entity a single seller of goods. All these factors restrict the entry of other sellers in the market. Monopolies also possess some information that is not known to other sellers.	Characteristics associated with a monopoly market make the single seller the market controller as well as the price maker. He enjoys the power of setting the price for his goods.Know more about Monopoly. View this..."
73,0,Moral Hazard,"Definition: Moral hazard is a situation in which one party gets involved in a risky event knowing that it is protected against the risk and the other party will incur the cost. It arises when both the parties have incomplete information about each other.Description: In a financial market, there is a risk that the borrower might engage in activities that are undesirable from the lender's point of view because they make him less likely to pay back a loan.	It occurs when the borrower knows that someone else will pay for the mistake he makes. This in turn gives him the incentive to act in a riskier way. This economic concept is known as moral hazard.Example: You have not insured your house from any future damages. It implies that a loss will be completely borne by you at the time of a mishappening like fire or burglary. Hence you will show extra care and attentiveness. You will install high tech burglar alarms and hire watchmen to avoid any unforeseen event.	But if your house is insured for its full value, then if anything happens you do not really lose anything. Therefore, you have less incentive to protect against any mishappening. In this case, the insurance firm bears the losses and the problem of moral hazard arises."
