,id,title,description
30,0,Infomercial,"Definition: An infomercial is a form of advertisement which is aimed at educating the customer about a product or a series of products via television in the form of a program. Infomercial typically lasts longer than a regular advertisement and thus is more detailed.Description: Infomercials are good for those products which require detailed explanation about their features as they can run as a regular length television program. In the print media, infomercials appear as a separate supplement.	Infomercials are able to directly connect with its consumers on a real-time basis. They create that connect with the potential customer to make an enquiry about the product or place an order. Usually, various offers or promotions/discounts are pitched to customers at the time of product promotion.	A toll-free number is generally aired on the television channel as part of an infomercial with the product code to help customers order that particular product.	Another important feature of an infomercial is that it appears during off-peak hours, as compared to regular advertisements which appear during peak hours. One possible reason is that advertisement rates are generally lower around off-peak hours and because infomercials require more time, it comes out to be economical for them.	There is no defined category of products that use infomercials as part of their strategy to woo customers. Products ranging from clothes, cosmetics, sarees, home improvement, kitchen items, shoes, gym equipment, etc. use infomercial.	One of the major feature of infomercials is the reach and because of the way it is communicated, it makes an instant connect with consumers across regions. Most of the demand comes from tier II and tier III cities.	Homeshop 18 is one example which runs infomercials. It is a 24-hour television channel which only airs infomercials. Apart from that, it has some more shows which run on other channels such as Colors or Sony."
31,0,Innovation Adoption Curve,"Definition: The innovation adoption curve classifies the entry of users into various categories, based on their willingness to accept new technology or an idea. It is useful in breaking down or segregating consumers into five different segments or categories such as innovators, early adopters, early majority, late majority, and laggards.Description: The innovation adoption curve follows a bell-shaped curve, which can be divided into five different categories. Let's discuss each one of them in detail. Usually, the innovators are the first ones to adopt the new idea or the technology. They consist of a small percentage of the population, almost 2.5 per cent. They are the ones who are young and willing to take risks about the new technology.	The next ones are early adopters. Early adopters consist of almost 13.5 per cent. One characteristic which differentiates this group from the others is that they have a high degree of leadership or influencing power. They are also young individuals who are willing to take that extra risk.	The third category of individuals who adopt an innovation is Early Majority (34%). The only difference is that here the time of adoption is slightly longer, but the percentage is higher than innovators and early adopters. They have an above-average social status, and accept change more quickly than the average.	The fourth category of is Late Majority (34%). The individuals in this category take a lot of time to adopt new technology. They are the ones who will do research because they are sceptical of innovation. They adopt the new technology because of peer pressure.	Laggards is the fifty category of individuals who adopt an innovation. They are reluctant to any change. By the time laggards adopt the new technology it might have already become obsolete. They are fixated on past methods or technology for their daily usage."
32,0,Intensive Distribution,"Definition: Intensive distribution is a form of marketing strategy under which a company tries to sell its product from a small vendor to a big store. Virtually, a customer will be able to find the product everywhere he goes. Soft drinks and cigarettes are some of the examples on which intensive distribution is followed.Description: Under the intensive distribution strategy, all the possible outlets can be used by a company to distribute the product. It creates brand awareness of the product as well as boost sales. This method is particularly useful for products like soft drinks, cigarettes etc. There are various advantages of intensive distribution. First, it increases the supply of the product which raises the chances of more sales. More sales mean more revenues for the company. Another advantage is that a company is able to analyse the source of sale, whether a product is more in demand from local vendors or hypermarket type stores. With this data, the company can further plan out its promotional efforts to boost sales and increase the presence of the product. Looking at the data, a company can also analyse the causes of its failure in increasing its sales at some locations. In that case either it can cut down on the distribution or increase marketing efforts to build brand awareness."
33,0,Introduction Stage,"Definition: Introduction stage is the first stage in the product life cycle. The highlighting factor of this stage is that the product is new in the market, sales are slow and to push it higher the company has to incur heavy expenditure on advertisement to make it appealing to customers.Description: The introduction stage is the first stage in the product life cycle where a company tries to build awareness about the product or service in a market where there is less or no competition. Once the company makes adequate publicity about the product either by promotion or through branding, it can look at other aspects such as pricing, as well as distribution. Pricing a product in the introduction stage is very important to gain market share. A popular pricing strategy followed by most of the companies is the skimming price strategy. In this pricing strategy, a company usually charges a very high price to customers, who are willing to purchase a product. Price skimming is common especially when mobile phones are launched with new and improved features. Companies with established brand names make sure that the new product has some features which stand unique and the owner takes a pride in owning that mobile phone. Few examples of unique features are: mobile charging, finger print scanner to unlock a phone, etc. Even flash sales that companies adopt for launching a product have high prices. For example, when Google launched its Nexus series 6, it launched this mobile through e-shopping platform with a price tag of Rs 44,000. The phone had the state-of-the-art specs which supported the high price tag."
34,0,Involvement,"Definition: Involvement or employee involvement can be defined as creating an environment in which an employee participates more in the day-to-day decision-making which leads to a better relationship with the manager. More direct participation by employees helps the organization to achieve its goals rapidly and effortlessly.Description: Employee involvement is not any quantitative tool or a goal of an organisation, it is more of a leadership tool or a thought which usually percolates from the top. This culture can only be adopted if senior managers are satisfied with more employees' participation in the day-to-day working of the company. For effective working, organisations should involve more and more people in some kind of decision-making or planning of activities. More involvement brings a sense of accomplishment in the minds of employees as well as increase their commitment level towards the organisation. The idea behind this concept is that employees who are already aligned with a set of work know what is best for the process or department they are working for. By engaging employees more, a firm shows that it values its employees, in turn it leads to a better commitment level from employees. Involving employees more would also lead to the dissemination of better ideas, which will result in higher productivity and better quality."
35,0,Lifestyle Segmentation,"Definition: Customer lifestyle segmentation is a practice which involves dividing the information of each and every customer into small sub-groups. These sub-groups are made from the data pertaining to each and every customer. These groups are created to draw inferences about customer choices, likes or dislikes.Definition: Customer lifestyle segmentation is a part of marketing management technique in which small sub-groups are created from the data according to their choices, needs, likes and dislikes. This data can actually help the company in pitching across different similar products to the customers in an effort to increase the market share. When a company or a brand team approaches a customer who is already using a similar product, s/he is more likely to buy a product if it is pitched properly. This can only happen if the company knows what the customer was using previously. 	Customer lifestyle segmentation data can help the marketing team to understand the customer properly in terms of his needs, choices as well as his taste for new products. Some customers are reluctant to change their product preference category, while few are more eager to buy a new product if introduced within a similar price range. The ones who are more flexible in buying new products are prospective buyers of the product or services, which the company is planning to make a pitch for, to the new customers."
36,0,Loss Leaders,"Definition: Loss leaders are high volume, high profile brands or products that are sold by retailers with the intention to attract customers into their premises, with the hope that those customers will end up buying other goods as well, once inside. Examples could be steeply discounted electronics, or consumer goods, or garments. A zero percent loan for cars is a loss leader example for the dealer. Description: Loss leader brands or products are sold at very slim margins or at a loss, with the conscious understanding that other products in the retail outlet will make up for the loss. A mix of loss leader pricing and usual pricing could make up the overall margins. Loss leaders can be used by smaller retailers against the giant national chains to maintain their market share. It can also be used as a price segmentation tool. "
37,0,Market Challenger,"Definition: A market challenger is a company which tries to expand its market share by aggressively flooding the market with its products at competitive prices. A market challenger is a firm or a company which is usually at the No.2 or No.3 position.Description: A market challenger is a firm which is just below the market leader with a good presence. The basic aim of the market challenger is to expand its market share and become the industry leader by introducing a new variety of products or by improving customer service etc. Companies with low market share usually try and adopt this strategy to increase their market share. They can challenge the market leader or other competitors by launching these strategies. When a brand enters a market, it is not necessary that the market leader is its competitor. Even companies which are at 2nd or the 4th position may turn out to be competiton as they may be eating into the market share.	How can a brand stop that?	1) Use of frontal attack	2) Flank Attack	3) Encirclement attack	4 Bypass attack and	5) Guerrilla marketing	A market challenger can deploy a full-frontal attack by introducing products similar to that of the market leader with similar quality, competitive pricing, aggressive advertisement and distribution process. The best strategy to gain market share is to introduce differentiated products which will help in creating their own brand name and push that product aggressively into the market with different distribution channels. Whatever strategy a firm adopts to gain market share or tries to bring down the market leader, requires a huge sum of money. To become a market challenger is a costly process and firms should be well aware of the same."
38,0,Market Concentration,"Definition: Market concentration is used when smaller firms account for large percentage of the total market. It measures the extent of domination of sales by one or more firms in a particular market. The market concentration ratio is measured by the concentration ratio.Description: The market concentration ratio measures the combined market share of all the top firms in the industry. ‘Market Share’ is used as a reference here in the formulae. It could be sales, employment statistics, number of people using a company’s services, number of outlets etc. The value of top firms or top ‘n’ firms may be three or maximum five. If the top firms keep on gaining market share, then we say that the industry has become highly concentrated. To understand market concentration, let’s first understand ‘concentration’. Concentration within an industry can be defined as the degree at which a small number of firms make up for the total production in the market. If the concentration is low, it simply means that top ‘n’ firms are not influencing the market production and the industry is considered to be highly competitive. On the other hand, if the concentration is high, it means that top ‘n’ firms influence the production or services provided in the market the industry then is said to be oligopolistic or monopolistic. 	The most common measure to calculate the market concentration is the Herfindahl-Hirschman Index (HHI). This index is calculated by adding the square root of the percentage market share of each individual firm in the industry. For example in a market consisting of only five firms with shares of 30%, 30%, 20%,20% and 20%, the Herfindahl Index would be 3000 (900 + 900+ 400+ 400+400). The index may rise as high as 10,000 if the market has a monopoly. But, lower the index is, more competitive the market becomes. The indicator could become zero for the perfect competition."
39,0,Market Development,"Definition: Market development is a strategic step taken by a company to develop the existing market rather than looking for a new market. The company looks for new buyers to pitch the product to a different segment of consumers in an effort to increase sales.Description: Market Development is a 2-step process to tap the untapped market. It begins with market research wherein a company does a segmentation analysis and short ists market segments which are worth pursuing. It is an attempt to use the existing product or service to attract new customers. The goal is to expand the reach or tap into a different segment or unexplored market. A segment is defined as the small sub-group of a larger population. For example, the marketing team of the company can divide the market based on geography, demographics as well as income levels etc. Once the company decides which segment to choose, the next step of market development involves creating a promotional strategy to enter into the market. For that, companies may have to take the support of both audio and visual media to push the product deeper into the market. 	Another aspect is the pricing of the product. If there are competitors in the market, you may have to price the product accordingly or come out with a product which belongs to the same segment but differs in features, quality etc. to command higher pricing. To counter competition, the marketing team could look at the penetration pricing where you can aggressively price the product below competitors product to gain market share. The major challenge faced by firms, which want to indulge in market development, is that it is a costly affair. It requires huge capital investment to keep the project going. If the investment in the new segment doesn’t pay off as desired, then the whole exercise turns out to be worthless."
40,0,Marketing Intelligence,"Definition: Marketing intelligence is the external data collected by a company about a specific market which it wishes to enter, to make decisions. It is the first set of data which the company analyses before making any investment decision.Description: Marketing intelligence is usually the first data set analysed by a company about a specific market. It could be related to population age in that area, infrastructure facilities, spending habits of consumers, state or government regulations etc. Marketing intelligence is all about gathering information on various data sets, analysing the information, breaking down the data into small subsets and the distribution of information to the relevant department of the company. 	A purchase department in a company would need a different data set under marketing intelligence, while a sales department would need something different. There are four main corner stones of marketing intelligence. The first one is competitor intelligence, the others are product intelligence, market understanding and customer understanding. Let’s understand each one of them in detail. Competitor intelligence is a legal method of obtaining information about products in a competitor’s portfolio. It is about analyzing strengths and weaknesses of the competitor. 	The basic goal of competitive intelligence is to make better business decisions. Product Intelligence is related to gathering information about your own product. The focus around product intelligence is on gathering information about the quality and performance of the product. This is usually an automated process. With the help of this knowledge, the company tries and makes the user experience better or makes changes in the product itself to make it safer or add new features. Market Understanding is a concept wherein the company tries to understand the performance of the product in which it is already operating as well as looks at other markets where it wants to launch its product thoroughly.	Finally, understanding the customer is the utmost important aspect in the life of any product. It is key to the success of the product pre- and post-sales."
41,0,Marketing Mix,"Definition: The marketing mix refers to the set of actions, or tactics, that a company uses to promote its brand or product in the market. The 4Ps make up a typical marketing mix - Price, Product, Promotion and Place. However, nowadays, the marketing mix increasingly includes several other Ps like Packaging, Positioning, People and even Politics as vital mix elements.Description: What are the 4Ps of marketing?Price: refers to the value that is put for a product. It depends on costs of production, segment targeted, ability of the market to pay, supply - demand and a host of other direct and indirect factors. There can be several types of pricing strategies, each tied in with an overall business plan. Pricing can also be used a demarcation, to differentiate and enhance the image of a product.Product: refers to the item actually being sold. The product must deliver a minimum level of performance; otherwise even the best work on the other elements of the marketing mix won't do any good.Place: refers to the point of sale. In every industry, catching the eye of the consumer and making it easy for her to buy it is the main aim of a good distribution or 'place' strategy. Retailers pay a premium for the right location. In fact, the mantra of a successful retail business is 'location, location, location'.Promotion: this refers to all the activities undertaken to make the product or service known to the user and trade. This can include advertising, word of mouth, press reports, incentives, commissions and awards to the trade. It can also include consumer schemes, direct marketing, contests and prizes.What is the importance of the marketing mix? All the elements of the marketing mix influence each other. They make up the business plan for a company and handled right, can give it great success. But handled wrong and the business could take years to recover. The marketing mix needs a lot of understanding, market research and consultation with several people, from users to trade to manufacturing and several others.How does Marketing Mix help your business? Watch video..."
42,0,Market Leader,"Definition: A market leader could be a product, brand, company, organisation, group name which has the highest percentage of total sales revenue of a particular market. Market leader dominates the market by influencing the customer loyalty towards it, distribution, pricing, etc.Description: Market leader can be attributed to a firm which has the largest market share in a given industry. The term could also be ascribed to a firm which has the highest profitability margin as well. The market share is calculated by dividing the volume of goods sold by a particular firm by the total number of units in the market. Market leadership as a concept holds much relevance in the internet age because over a period of time we have seen large number of companies becoming market leaders. 	Market leader often enjoys the first -mover advantage in new markets. Let’s look at some examples of market leaders in the digital space. Microsoft was the first company to launch operating system (Windows) and web browser (Internet Explorer) in the market. Apple as a company was the first one to introduce the concept of portable media device in which music can be stored on a drive, ipod. Market leadership is not about sales and dominance but it is more about how relevant the product is for the audience. Apple generates more revenue by selling iPods compared to other manufacturers who are selling MP3 players. It is all about innovative ideas which will help the company to connect with the relevant audience. The company tries to introduce those products in the market which can add value to the customer. Market leaders often unveil products which can redefine the customer experience in terms of product quality, longevity, ease of operating that product etc."
43,0,Markets,"Definition: A market is defined as the sum total of all the buyers and sellers in the area or region under consideration. The area may be the earth, or countries, regions, states, or cities.The value, cost and price of items traded are as per forces of supply and demand in a market. The market may be a physical entity, or may be virtual. It may be local or global, perfect and imperfect.Description: What are the different types of markets?A market can be called the 'available market' - that of all the people in the area. Within the available market, there is the 'market minimum'- or the market size, which will buy goods without any marketing effort. This is the lowest sale that a company could get without any action on its part. In today's world, this level is sinking ever lower.There is also the 'market potential', which is the maximum market size that will buy goods when subjected to the greatest marketing action that a company can do. Beyond this market potential, the costs outweigh the gains. The market potential is therefore the upper limit for a marketplace and sales."
44,0,Market Share,"Definition: Out of total purchases of a customer of a product or service, what percentage goes to a company defines its market share. In other words, if consumers as a whole buy 100 soaps, and 40 of which are from one company, that company holds 40% market share. Description: There are various types of market share. Market shares can be value or volume. Value market share is based on the total share of a company out of total segment sales. Volumes refer to the actual numbers of units that a company sells out of total units sold in the market. The value-volume market share equation is not usually linear: a unit may have high value and low numbers, which means that value market share may be high, but volumes share may be low. In industries like FMCG, where the products are low value, high volume and there are lots of freebies, comparing value market share is the norm.	The significance of market share: Market share is a measure of the consumers' preference for a product over other similar products. A higher market share usually means greater sales, lesser effort to sell more and a strong barrier to entry for other competitors. A higher market share also means that if the market expands, the leader gains more than the others. By the same token, a market leader - as defined by its market share - also has to expand the market, for its own growth. 	How much market share is enough? Usually, gaining 100% market share is not a good idea, as the risk associated with market actions, like fashion changes, product / use changes will impact the company heavily. Also, the cost and effort to maintain 100% market share against nimble, local or more aggressive smaller competitors can be very high and killing. Most companies decide on a target market share beyond which the cost of acquiring marketshare is more than the profit from that incremental gain."
45,0,Mark Up,"Definition: Mark up refers to the value that a player adds to the cost price of a product. The value added is called the mark-up. The mark-up added to the cost price usually equals retail price.For example, a FMCG company sells a bar of soap to the retailer at Rs 10. This is the cost price. The retailer adds Rs 2 as his value and sells the soap to the final consumer at Rs 10. The margin of Rs 2 between the cost price and MRP is the mark-up. In this case, the mark up on the cost price is (2/8= 25%) and on the MRP is 2/10 = 20%.Markup refers to the cost; margins to the price.Description: In the example, what is the significance of mark up? The amount of markup allowed to the retailer determines the money he makes from selling every unit of the product.Higher the markup, greater the cost to the consumer, and greater the money the retailer makes. In FMCG, typically, the MRP is low and the retailer is allowed a lower markup, from anywhere between 5 and 8%. Low margins means a retailer makes less money on every unit, but the number of units sold is very high in FMCG. So overall, the amount of money made evens out.The price that the market can bear usually determines the selling price, or in India, the Maximum Retail Price (MRP). Companies work backwards and after accounting for production and marketing costs, arrive at values for the players in the FMCG industry- the transport, distributors and retailers.Strength in the market place also determines the markup and margins allowed. A well-established FMCG company like Hindustan Lever can give less margins to the retailers because the volume of sales of its wide range of products is very high. On the other hand, a new and unknown product and company will need to pay more margins to the retailers to entice them to stock the product in the first place."
46,0,Minimum Viable Product,"Definition: Minimum Viable Product or MVP is a development technique in which a new product is introduced in the market with basic features, but enough to get the attention of the consumers. The final product is released in the market only after getting sufficient feedback from the product's initial users.Description: Minimum Viable Product or MVP is the most basic version of the product which the company wants to launch in the market. It could be a car, website, TV, or a laptop. By introducing the basic version to the consumers, companies want to gauge the response from prospective consumers or buyers.	This technique helps them in making the final product much better. With the help of MVP concept, the research or the marketing team will come to know where the product is lacking and or what are its strengths or weaknesses.	MVP has three distinct features. One is that it will have enough features for consumers to purchase the product (it becomes easier for the company to market it), the other is that it will have some sort of a feedback mechanism wherein users would be able to send their feedback about the product. And, lastly it should have enough future benefits for consumers who to adopt the product first (Google gave free upgrade of its OS to all Nexus users).	The idea is to get feedback from the consumers which will in turn help in making the desired changes in the final product. MVP actually tests the usage scenario rather that is much for more helpful for the company to make changes to the final product.	Let's understand the concept with the help of an example. MVP is a popular concept in the online space, where a website is launched with basic features to find out how consumers respond to the product displayed on the website.	It could be a consumable product, daily use product or even a service provided by a website provider. The idea is to start small and then take cues from the users as to what exactly are they expecting from the product.	Some of the noted examples are Dropbox, Groupon, Zappos, etc."
47,0,Niche Marketing,"Definition: Niche marketing is defined as channeling all marketing efforts towards one well-defined segment of the population. There is one important thing to understand that ‘niche’ does not exist, but is created by smart marketing techniques and identifying what the customer wants.Description: Niche marketing is a marketing tactic deployed to target a specific market segment which is unique. Niche market is often created by identifying what a customer wants and this can be done if the company knows what the customer needs and then tries to deliver a better solution to a problem which was not presented by other firms. A niche market does not mean a small market, but it involves specific target audience with a specialized offering. By doing so, the company becomes a market leader and it becomes possible for other firms to enter that particular segment. For example, there are various cinema halls across India, but there are few which have recliner seats to offer. Not everybody wants to watch a movie by paying 5x-6x times the cost of a normal ticket. Hence, the target audience is very different and the hall is also only open at places where the company feels that it would be able to tap into target audience especially in posh areas. 	There are various advantages of niche marketing. One of the benefits of niche market is that there is no or little competition under that segment. The company is virtually the market leader and enjoys price monopoly. The another benefit is the strong relationship with the customers because of the fact that the company operates in a small segment, the relationship between the company and the brand becomes stronger which is also a key to customer loyalty. Niche businesses are often high margin business. Customers do not mind paying a little extra because, they are only able to get that service in that company or under its brand."
48,0,Penetration,"Definition: Penetration defines how many users are there for a product. It is one of the measures of a company or industry's success in getting consumers to use their products. The penetration numbers for India are very low in most products, like telephones (tele density) or shampoos, soaps, cosmetics and so on. Description: A rising penetration of products in the country signifies a greater consumer class, willing to use products. Rising penetration should translate into rising market share for the leader as well. Low penetration numbers are usually quoted in India's context to show what potential exists in the Indian market place. 	Penetration of a product depends on several factors, like income, marketing activity, needs, positioning, logistics of making the product available in the first place, demographics as well as an understanding of consumer needs.	For example, shampoo's penetration in India is still low in rural areas as people there use soap for hair washing, and not so much shampoo.	FMCG marketers found that selling low unit cost, single use sachets to rural markets encouraged price-sensitive rural people to try shampoo. The sachet has since then been one of the greatest causes of increasing shampoo, soap and all other types of products into rural markets. "
49,0,Perceived Value Pricing,"Definition: Perceived value pricing is that value which customers are willing to pay for a particular product or service based on their perception about the product. Perceived value pricing is not based on the cost of the product, but it is the value which the customer thinks that he/she is deriving from consuming a product or a service.Description: Perceived value pricing is an important marketing strategy which helps firms to price a particular product in the markets. Generally, marketers position the product in such a way that it will make the product unique.	Customers usually compare the value that they derive after using the product or service and end up paying more. Marketers need to show the customers the true value they would get after using the product.	Let's understand perceived value pricing with the help of some examples: If you have to reach the airport you have multiple options given by the cab rental company. They will give you a choice between multiple car segments for the same destination.	Usually, prices are higher for a sedan, a sports utility vehicle or a multi-purpose vehicle, as compared to a hatchback. Although, the distance remains the same, but customers pay a higher value per kilometre for higher category of cars.	The comparison that customers can draw is that sedan vehicles are more spacious, cleaner, more comfortable, and there is space for more passengers as compared to a hatchback.	Another example is luxury watches. The production cost is usually low even if it is studded with diamonds. But, some watch companies usually sell their products for over Rs 1 lakh.	Here the customers are not concerned about the cost of the product, but pay for the brand (it might be associated with a celebrity), the experience, and how it will add to the social status of the person."
50,0,Personal Selling,"Definition: Personal selling is also known as face-to-face selling in which one person who is the salesman tries to convince the customer in buying a product. It is a promotional method by which the salesperson uses his or her skills and abilities in an attempt to make a sale.Description: Personal selling is a face-to-face selling technique by which a salesperson uses his or her interpersonal skills to persuade a customer in buying a particular product. The salesperson tries to highlight various features of the product to convince the customer that it will only add value. However, getting a customer to buy a product is not the motive behind personal selling every time. Often companies try to follow this approach with customers to make them aware of a new product.	The company wants to spread awareness about the product for which it adopts a person-to-person approach. This is because selling involves personal touch, a salesperson knows better how to pitch a product to the potential customer. Personal selling can take place through two different channels – through retail and through direct-to-consumer channel. Under the retail channel, a sales person interacts with potential customers who come on their own to enquire about a product. The job of the salesperson is to make sure that he understands the need of the customers and accordingly shows various products that he keeps under that category. Under the direct channel, a salesperson visits potential customers in an attempt to make them aware about a new product that the company is launching or it may have a new offer which the customers may not get from the open market."
51,0,Pest Analysis,"Definition: PEST Analysis is a measurement tool which is used to assess markets for a particular product or a business at a given time frame. PEST stands for Political, Economic, Social, and Technological factors. Once these factors are analysed organisations can take better business decisions.Description: PEST Analysis helps organizations take better business decisions and improve efficiency by studying various factors which might influence a business such as political, economic, social, and technology.	PEST analysis helps in making strategic business decisions, planning marketing activities, product development and research. It is similar to SWOT analysis, which stands for Strength, Weakness, Opportunities, and Threats.	Let's study each individual factor of PEST analysis in detail. In PEST analysis, 'P' stands for Political environment. It includes government regulations or any defined rules for that particular industry or business. It also involves study of tax policy which includes exemptions if any, employment laws, environment laws, etc.	The letter 'E' in PEST analysis stands for economic factors. It gauges the economic environment by studying factors in the macro economy such as interest rates, economic growth, exchange rate as well as inflation rate. These factors also help in accessing the demand, costing of the product, expansion, and growth.	'S' stands for social factors that form the macro environment of the organisation. It includes the study of demographics, as well as the target customers. These factors help in gauging the potential size of the market. It includes study of population growth, age distribution, career attitude, etc. 	The letter 'T' in PEST analysis stands for technology. As we all know, technology changes very rapidly, and consumers are hungry to adopt new technology. It involves understanding factors which are related to technological advancements, rate at which technology gets obsolete (Example: the operating system in mobile phones), automation, and innovation."
52,0,Place,"Definition: Place in the marketing mix refers to the channel, or the route, through which goods move from the source to the final user. Place could be the intermediaries, distributors, wholesalers and retailers. Description: The right place means greater chances of sales over a longer period of time. This translates into greater market share, more profits and better ability to track the changes in the marketplace in thinking, styles, fashion and needs. 	What players make up the 'place' aspect of the marketing mix? Retailers, wholesalers, distributors, warehouses and even the Internet make up the 'place' aspect of the marketing mix. All of these move, stock and sell goods. Retailers may brand themselves, and in fact, some of the largest companies in the world are retailers like Wal- Mart. 		As retailers consolidate and become bigger in the channel, their power for margins and goods also grows. "
53,0,Positioning,"Definition: Positioning defines where your product (item or service) stands in relation to others offering similar products and services in the marketplace as well as the mind of the consumer. Description: A good positioning makes a product unique and makes the users consider using it as a distinct benefit to them. A good position gives the product a USP (Unique selling proposition). In a market place cluttered with lots of products and brands offering similar benefits, a good positioning makes a brand or product stand out from the rest, confers it the ability to charge a higher price and stave off competition from the others. A good position in the market also allows a product and its company to ride out bad times more easily. A good position is also one which allows flexibility to the brand or product in extensions, changes, distribution and advertising. "
54,0,Pre-emptive Pricing,"Definition: Preemptive pricing is a methodology of selling a product at a price which is below the normal or market price for a short period of time to boost sales, beat competition or bring awareness in consumers. Besides, it also hinders new firms from entering that particular segment.Description: Price is the amount of money which a company charges from a customer. Preemptive pricing is usually a price which is slightly less than the normal prices observed in the industry of a particular product or a service. In an attempt to boost sales, some companies even try and set the price which is even below the manufacturing price of that product. It helps the company in several ways. First, it helps a company in penetrating into the market. Secondly, it helps a company to tackle the competition by pricing the product at a slightly less price than that of its competitors. This type of strategy is viable in a market which has fewer barriers during entry. 	When a company deploys this pricing strategy, it is conscious that it will only increase awareness and not the revenue. Hence, it should be confident about the appropriate time of deploying this strategy. Mobile phone operators generally use this strategy to expand their market share. They reduce the price of the product considerably or come out with easy finance schemes to boost their share and increase the market share of the product as well."
55,0,Pricing Options,"Definition: Apart from the four basic pricing strategies -- premium, skimming, economy or value and penetration -- there can be several other variations on these. Description:What is psychological pricing? 	A price of Rs 9.95 is a psychological price, such that the customer feels he hasn't paid Rs 10, which may sound high, but less than that. At the end of the day, the customer still pays Rs 10, since India doesn't have 5 paise coins, but this price addresses the emotional rather than the rational side of the customer. Bata has been using this pricing for several years for its shoes. What is product line pricing? 	When there are several items in a product line, buying a series of them as a package could be cheaper than buying each separately. For example, Lux soap, Lux skincare and Lux shampoo; buy them in one set, it'll be cheaper than buying individually. What is Captive pricing? 	In this strategy, the manufacturer will price the product low, but the consumables in it will be high since by that time the customer is used to the product. So, initial capital outlay may be low but working capital needed could be high. Blades are an example. While the razor may be cheap, the twin blade or Mach 3 blades are not. What is bundled pricing? 	Selling VCDs with Disc players is bundling two products for a price lower than individually. Other examples are in FMCG, buy mosquito mats, get the machine also at lower cost. This pricing can also remove old stock.What is geographical pricing? 	Prices vary as per location of the sale, taking into account logistics, costs, or even the ability of the market to pay."
56,0,Pricing Strategies,"Definition: Price is the value that is put to a product or service and is the result of a complex set of calculations, research and understanding and risk taking ability. A pricing strategy takes into account segments, ability to pay, market conditions, competitor actions, trade margins and input costs, amongst others. It is targeted at the defined customers and against competitors. Description: There are several pricing strategies: Premium pricing: high price is used as a defining criterion. Such pricing strategies work in segments and industries where a strong competitive advantage exists for the company. Example: Porche in cars and Gillette in blades. Penetration pricing: price is set artificially low to gain market share quickly. This is done when a new product is being launched. It is understood that prices will be raised once the promotion period is over and market share objectives are achieved. Example: Mobile phone rates in India; housing loans etc. Economy pricing: no-frills price. Margins are wafer thin; overheads like marketing and advertising costs are very low. Targets the mass market and high market share. Example: Friendly wash detergents; Nirma; local tea producers. Skimming strategy: high price is charged for a product till such time as competitors allow after which prices can be dropped. The idea is to recover maximum money before the product or segment attracts more competitors who will lower profits for all concerned. Example: the earliest prices for mobile phones, VCRs and other electronic items where a few players ruled attracted lower cost Asian players. 	These are the four basic strategies, variations of which are used in the industry."
57,0,Product,"Definition: A product is the item offered for sale. A product can be a service or an item. It can be physical or in virtual or cyber form. Every product is made at a cost and each is sold at a price. The price that can be charged depends on the market, the quality, the marketing and the segment that is targeted. Each product has a useful life after which it needs replacement, and a life cycle after which it has to be re-invented. In FMCG parlance, a brand can be revamped, re-launched or extended to make it more relevant to the segment and times, often keeping the product almost the same.Description: A product needs to be relevant: the users must have an immediate use for it. A product needs to be functionally able to do what it is supposed to, and do it with a good quality.A product needs to be communicated: Users and potential users must know why they need to use it, what benefits they can derive from it, and what it does difference it does to their lives. Advertising and 'brand building' best do this.A product needs a name: a name that people remember and relate to. A product with a name becomes a brand. It helps it stand out from the clutter of products and names.A product should be adaptable: with trends, time and change in segments, the product should lend itself to adaptation to make it more relevant and maintain its revenue stream.Know more about Product: Watch video..."
58,0,Product Life Cycle,"Definition: Product life cycle (PLC) is the cycle through which every product goes through from introduction to withdrawal or eventual demise. Description: These stages are:Introduction: When the product is brought into the market. In this stage, there's heavy marketing activity, product promotion and the product is put into limited outlets in a few channels for distribution. Sales take off slowly in this stage. The need is to create awareness, not profits. 	The second stage is growth. In this stage, sales take off, the market knows of the product; other companies are attracted, profits begin to come in and market shares stabilize. 	The third stage is maturity, where sales grow at slowing rates and finally stabilize. In this stage, products get differentiated, price wars and sales promotion become common and a few weaker players exit. 	The fourth stage is decline. Here, sales drop, as consumers may have changed, the product is no longer relevant or useful. Price wars continue, several products are withdrawn and cost control becomes the way out for most products in this stage. Significance of PLC: PLC analysis, if done properly, can alert a company as to the health of the product in relation to the market it serves. PLC also forces a continuous scan of the market and allows the company to take corrective action faster. But the process is rarely easy."
59,0,Promotions,"Definition: Promotions refer to the entire set of activities, which communicate the product, brand or service to the user. The idea is to make people aware, attract and induce to buy the product, in preference over others. Description: There are several types of promotions. Above the line promotions include advertising, press releases, consumer 	promotions (schemes, discounts, contests), while below the line include trade discounts, freebies, incentive trips, awards and so on. Sales promotion is a part of the overall promotion effort. 	There are also: 	1. Personal selling: one of the most effective ways of customer relationship. Such selling works best when a good working relationship has been built up over a period of time. 		This can also be expensive and time consuming, but is best for high value or premium products. 2. Sales promotions: this includes freebies, contests, discounts, free services, passes, tickets and so on, as distinct from advertising, publicity and public relations. 3. Public relations: PR is the deliberate, planned and sustained effort to establish and maintain mutual understanding between the company and the public."
